data_hora	user_name	title	id	viewer_count	language	game_id
21/05/2026 19:13:59	YoungMulti	[EN/ES/NL CC] ☢️ QSMP: DZIEŃ 30 ☢️ MOJA WINA ☢️ | DARMOWY SUB —> !prime !OperaGX !holy	317359634405	12736	pl	1422023940
21/05/2026 19:13:59	Lacy	🏆 PLAYING JASONS VALORANT TOURNEY 🏆 TONZ IS BACK 🏆 WINNER POV 🏆 JOIN UP 🏆 !po	318691698396	11763	en	516575
21/05/2026 19:13:59	CodeMiko	🔥FACE REVEAL DAY!! THEN  DELULU #ad STREAM <3🔥	316616385655	11533	en	509658
21/05/2026 19:13:59	NoWay4u_Sir	Minenarbeiter NoWay meldet sich zur Maloche	317428312934	11033	de	21779
21/05/2026 19:13:59	loltyler1	DAY HERES !! REDEEM ? REDEMPTION ? PROSPER ON REWARD ! yep . START NOW !!!!!!!!   GO MOON STARS SKY SO HIGH LADDER CLIMB FOR #1 !!!!! GOOOOO	319508609371	10739	en	21779
21/05/2026 19:13:59	sodapoppin	gaymer arrived | !podcast !guide !gamersupps	319507918427	10726	en	2009321156
21/05/2026 19:13:59	Cellbit	📣ATENÇÃO📣AO VIVO📣AGORA📣EVENTO DE INDIES📣VARIEDADE📣INSANIDADE📣HABILIDADE📣VERSATILIDADE📣MODERNIDADE📣CIDADE📣IDADE📣AGILIDADE📣RESPON	318016872309	10013	pt	509658
21/05/2026 19:13:59	Roier	🌐 QSMP 2 🌐 🐻‍❄️ CUCURUCHEANDO 🐻‍❄️ 🦇 LEGO BATMAN 🦇 🌙 EL TRIPÓN DE LA NOCHE 🌙	319511256283	9964	es	1422023940
21/05/2026 19:13:59	shroud	shroud.gg	316615639415	8201	en	207314523
21/05/2026 19:13:59	ExtraEmily	TORONTO IRL ⭐️ 1 STAR HOTEL VS 5 STAR HOTEL ⭐️ I SPENT $1K ON THIS HOTEL ROOM  - !socials	319507705307	8194	en	509658
21/05/2026 19:13:59	fubgun	Patch Predictions with @steelmage - bow buffs?? - Spicysushi BANNED?	317182239064	7544	en	1702520304
21/05/2026 19:13:59	Dakillzor	*Drops* AMD OLS Season 6 P2D2! !YT !MODS	316820733795	7467	en	27546
21/05/2026 19:13:59	Clix	🏆 BIG ANNOUNCEMENTS 🏆 WINNING NAC DUO EVAL 🏆 code clix for a kiss :)	316616678263	7374	en	33214
21/05/2026 19:13:59	RealzBlueWater	🐧LETS GET IT!🐧✨CLICK🐬✨NOW🐬✨💰BIG GIVEAWAYS💰PS5💰💎GIFT CARDS!💎(>❛̀ 👅 ́❛)>	316615714295	7191	en	519291
21/05/2026 19:13:59	summit1g	att prac !Starforge @StarforgeSystems @summit1g	319345030489	6687	en	774680424
21/05/2026 19:13:59	knekro	DIA PARA LOS FIELES (xd) | POKELITE? DADOS? VARIEDAD? SABADO CUMPLEAÑOS	317359223653	6609	es	1834661379
21/05/2026 19:13:59	coachlim	1zu1 mit den Piraten! 🪤🤬 | Du musst den Käse legen! | !dc !insta !instant	317214684647	6570	de	509658
21/05/2026 19:13:59	NICKMERCS	APEX LEGENDS! ROAD TO APEX PREDATOR W/ DRAC & NICO! (EXTREMELY DIFFICULT) @Nickmercs !prime	318639556574	6367	en	511224
21/05/2026 19:13:59	HutchMF	THIRSTY THURSDAY | FIRST RULE OF FIGHT CLUB IS DO NOT PRACTICE FOR FIGHT CLUB - !ATT WEEK 3 @ 7PM EST | !DAYZ MFSURVIVAL ON NAMALSK	318690156380	6213	en	774680424
21/05/2026 19:13:59	BastiGHG	XXL PROJEKT▫️FORCE BLOCK = RANDOM MOB DROP▫️BASTIGHG.SHOP	317362362597	5986	de	27471
21/05/2026 19:13:59	fps_shaka	雑談早起きおじさん	315985038067	5975	ja	509658
21/05/2026 19:13:59	Ludwig	TODAY WE WIN💥ATT ANNHILATOR CUP💥	317837206487	5958	en	774680424
21/05/2026 19:13:59	EWROON	[EN/ES CC]🔥QSMP EWRON POLSKA🔥FINAL PODZIEMI | !casehug !eneba !holy VODY na !yt	316064679253	5802	pl	509658
21/05/2026 19:13:59	Aspen	[!DROPS] OW TIME!!! COSTREAMING OWCS TONIGHT AT 10PM CST :D	319508394075	5689	en	515025
21/05/2026 19:13:59	tarik	y0 - Twitter @tarik	317836471639	5652	en	516575
21/05/2026 19:13:59	DougDoug	PASSWORD BATTLE ROYALE (!rules)	316616283383	5589	en	1469308723
21/05/2026 19:13:59	krokoboss	nachtwache | !Fortnite !bitpanda !prep !novaelite !knabekola ᵂᴱᴿᴮᵁᴺᴳ #EpicPartner	317361596901	5529	de	491381
21/05/2026 19:13:59	SCHRADIN	so leude forza ist fertig runtergeladne wollen wir ne runde startne	317213322087	5529	de	1991115310
21/05/2026 19:13:59	BaityBait	Un dungeon crawler de demonios japoneses	316802439268	5473	es	1381888868
21/05/2026 19:13:59	Xaryu	GNOME ONLY HARDCORE, LVL 60 DUNGEONS ☠️ NO HEALERS ☠️ CAN WE DO STRAT LIVE?	319402848730	5455	en	18122
21/05/2026 19:13:59	Bonjwa	Matteos nächstes Suchtspiel?	317427789542	5188	de	804671967
21/05/2026 19:13:59	Joueur_du_Grenier	SALUT C'EST BATMAN (sauf si c'est nul) || !rezo !programme !Emma	316778686690	5186	fr	1813168901
21/05/2026 19:13:59	HappyHappyGal	I'M BACKKK! BINGO CARDS!	319404391898	5150	en	33214
21/05/2026 19:13:59	Sardoche	JE SUIS GUÉRI 😭 | CASSIO-MAXXING M 500 LP	316777481698	5115	fr	21779
21/05/2026 19:13:59	enzzai	🏒 КАЗАНЬ. ФИНАЛ | W/ @M1XERBOY @WHYLOLLYCRY @DAYOPPONENT	317212346727	4956	ru	509658
21/05/2026 19:13:59	Emongg	[!DROPS ENABLED] GAMING, OWCS MAJOR TONIGHT 11 PM EST (NEW DROPS) YES I AM WATCHING THE MATCHES	318689315036	4927	en	515025
21/05/2026 19:13:59	TcK10	C9 TCK - 99% TROLL 1% MELHOR MIRA DO MUNDO 🏆👌 !LIVEPIX	317945227126	4909	pt	516575
21/05/2026 19:13:59	lilsimsie	very veggie legacy challenge 🥕 | !donate to St. Jude 💜	318770632416	4826	en	369252
21/05/2026 19:13:59	Lewislefou	LIVE AVEC MEDUSA🔥💵 SHOPPING ANIMAL🔥💵1000$ GIVEAWAY A CHAQUE HEURE🔥💵W STREAM MONKATOS🔥💵	317835288279	4774	fr	509672
21/05/2026 19:13:59	DarthMicrotransaction	HUGE DAY! Patch Notes chat @zizaran + NEW TEASER For path of exile 2 new league. !focusfuel !starforge	317182660056	4601	en	1702520304
21/05/2026 19:13:59	Zentreya	CYBER ZENTREYA 3.0 IS HERE! + I JOINED SVA! LETS TALK! + DRAGON COLLAB DAY! !ggd | !otaku !gs !agentink !spencers !senpai !v1tech !vite	319402497754	4497	en	1991115310
21/05/2026 19:13:59	Cinna	🚨CHAT PICKS MY OPERATOR  #1 R6 GAMER - TOP TIER AIM - RANK CARDBOARD - CHAMPION	316615948919	4457	en	460630
21/05/2026 19:13:59	gabepeixe	NOVOS PACOTES BUGADOS COPA! FILME !CINEFY !APP	317943951350	4351	pt	509658
21/05/2026 19:13:59	Oscapedi	🎰🚀 18+ !Bonus in chat – Tonight we’re chasing the max win 🚀🎰	316128792660	4289	en	498566
21/05/2026 19:13:59	Arteezy	15.3 -> 16k !multistream	319342491993	4191	en	29595
21/05/2026 19:13:59	yonalashay	hi guys	319345906137	4179	en	509672
21/05/2026 19:13:59	erobb221	TODAY IS FINALLY THE DAYYYY | co-ed val tournament with jasontheween	319509515867	4059	en	516575
21/05/2026 19:13:59	Squeex	team luddy game day	319405761370	4053	en	774680424
21/05/2026 19:13:59	PENTA	!CHASERP 🛻 TRUCKY TIME 🛻 THE TRUCKS RETURN TO LOS SANTOS FOR REVENGE 🛻 GAMBLE WITH FRIENDS TONIGHT 🎰	319510027099	3951	en	32982
21/05/2026 19:13:59	xTheSolutionTV	LATE NIGHT GOLF MIT DER GANZEN TRUPPEN 🦆  !Partner !247 !Certified !Uncut #Werbung 🦆	316799894884	3905	de	491381
21/05/2026 19:13:59	Zizaran	😈PATCH NOTES PREDICTIONS WITH @darthmicrotransaction ?!😈Speedrun Practice😈 | !Starforge !Displate !Youtooz	315559801553	3859	en	1702520304
21/05/2026 19:13:59	mertabimula	MÄNNLICHE REACTIONS 🔥 | !sucuk !sosis !insta !yt !tiktok	317360089445	3754	de	509658
21/05/2026 19:13:59	Valkyrae	JASON'S VALO DUO TOURNAMENT THEN BEATING GOD OF WAR 3 (also live on yt)	316616525815	3549	en	509658
21/05/2026 19:13:59	Zoomaa	ROSTERMANIA BEGINS! // THE BOSS WANTED IN THE CITY // GTA RP // !PRESTIGERP // !yt !tiktok !discord !community !merch	318694736092	3541	en	2012789438
21/05/2026 19:13:59	ravusssss	PETITE NOCTURNE MES CANARDS !!!!holy !maillots	319404725978	3464	fr	509658
21/05/2026 19:13:59	AlphaKep	✅NEW #1 DROPS ON✅🏆OFFICIAL RLCS PARIS MAJOR WATCH PARTY-A-THON🏆🔥983 SUB STREAK🔥w/ @AlphaKep 🛑SUB FOR NO ADS🛑!Merch	319488925659	3444	en	30921
21/05/2026 19:13:59	Nissaxter	🚨 ESTO ES DEMASIADO TURBIO 💀 STREAM CON FILTROS 🎭 EL CHAT DECIDE 🤯 EXPERIMENTO SOCIAL SALE MAL 🚨 !redes !ia !penta !yt !bio	315580781522	3429	es	21779
21/05/2026 19:13:59	KingWoolz	NEW SPOOKY INDIE GAMES & MADISON LOCK IN 👑 GRAB A SNACK & ENJOY	318693354204	3352	en	1535635666
21/05/2026 19:13:59	Rekkles	🔴 KOREA DAY 17/40 🔴	317836994391	3342	en	21779
21/05/2026 19:13:59	TheRealMarzaa	SERATA DI DIVERTIMENTO CON REACTION	317216497639	3334	it	1991115310
21/05/2026 19:13:59	Tomato	foul thaumaturgist is shocked people hate him when all he does is knock things over (Big Update)	319507861851	3314	en	489394
21/05/2026 19:13:59	crelly	🔞🐄 FIRST TIME TOMODACHI LIFE (DEBUTING ANOTHER MODEL???)🎱🐮 !discord !youtube !merch !tts !plushie !geoguessr #ad	317837269463	3243	en	509658
21/05/2026 19:13:59	DarioMocciaTwitch	Box Break | 00:00 Lego Batman | !dinosaurs - Per ogni acquisto parte alert a schermo	317216312551	3230	it	1813168901
21/05/2026 19:13:59	busya18plus	Я СОНЯ БЛЕЙД !donate	316128611668	3229	ru	509658
21/05/2026 19:13:59	pChal	[2 BADGES] Platinum Kaizo | Hardcore Nuzlocke | !nord !manscaped #ad	317430953702	3204	en	1982936547
21/05/2026 19:13:59	ElAbrahaham	🦣ROBLOX🦣FREEFIRE🦣JUEGOS🦣RANDOM🦣DIVERTIDO🦣	319406224730	3190	es	23020
21/05/2026 19:13:59	GrenBaud	IL TOUR DEL MAROCCO INIZIA + VILLA E PRIMA IRL CON ALE TENACE - GIORNO 1*salam* !prime !breunor !pc !bitpanda	317836294487	3186	it	509658
21/05/2026 19:13:59	Move_Mind	ABERTURA DE PACKS POKAMONES 1200€ SIGA  MAIS OU MENOS - SIGA PROFIT?! E GTA E JOGOS	316823426531	3163	pt	32982
21/05/2026 19:13:59	mago2dgod	シカゴにて Day2	319403988442	3117	ja	509658
21/05/2026 19:13:59	sheviii2k	PRE-COPATHON DAY 03 - SE PREPARANDO PARA ACAMPAR COM LUCAS UAI 🤙🤙 ft @thiagoSEMTlives	318074946804	3107	pt	509658
21/05/2026 19:13:59	MelHssn_	la retraitée	316780770274	3094	fr	516575
21/05/2026 19:13:59	SkipNhO	🐸Cine - ERREI FUI GAROTO 𓍊🐸𓋼𓍊 𓆏 𓍊𓋼𓍊 🐸❗csgo❗cineregras❗javiu❗telegram	317945537398	3023	pt	509658
21/05/2026 19:13:59	Mr_Zais	Игры революции. Общение с чатом! 5/8	316064915669	3001	ru	66082
21/05/2026 19:13:59	Dangar	Новый рогалик | Deep Rock Galactic: Rogue Core и Lucky Tower	316820719459	2972	ru	1930904424
21/05/2026 19:13:59	FirstTourGuardsman	[DROPS ENABLED] PATCH 13 JUST GOT SHADOW DROPPED AND BUILD TESTING+WARHAMMER SKULLS WATCHALONG	319342232025	2954	en	223869970
21/05/2026 19:13:59	deusamir	POR FIN REGRESE... TORNEO x $30,000 OGRO FELIZ	319346693977	2947	es	512710
21/05/2026 19:13:59	GothamChess	Hi | !europe !100 !book	319345491929	2934	en	743
21/05/2026 19:13:59	Foolish	😑MY SHIRT ONLY HAS A LITTLE RED ON IT | VALO😑!call	318693000412	2934	en	516575
21/05/2026 19:13:59	taysmcrr	LAST NIGHT OF TAYSATHON🔥DAY 3🔥 3 DAYS STRAIGHT 🔥 FULL TIMER 🔥 BOV BOYS ERA	316614594679	2897	en	509672
21/05/2026 19:13:59	Aenot	PAOLO, LE ROI DU GALAPAGOS - FLASHBACK V6 !eneba !horusx	316803438692	2894	fr	32982
21/05/2026 19:13:59	renatko	🎬 Смотрим «Побег s4e4» | Начало - 01:01 !tg !донат !bb	316066154709	2862	ru	509658
21/05/2026 19:13:59	JeefHS	lose MMR = 1 sub | GUIDES: !trinket !comps !guides	316616232567	2818	en	138585
21/05/2026 19:13:59	Shisheyu	!avis JE SUIS EN PLEIN KIFF JE SUIS LE BATMAN LA CHAUVE SOURIS !holy !hellofresh	316821724131	2789	fr	1813168901
21/05/2026 19:13:59	TheRealKnossi	NACHTSICHT in die Savanne! World Tour Südafrika! Letzter Tag!!!	317433073382	2729	de	509672
21/05/2026 19:13:59	judah_xx	РОЗЫГРЫШ 100 АРКАН В ТГ | !TG !WINLINE !EASYDOTA	316063813845	2691	ru	29595
21/05/2026 19:13:59	Payo	GOT !BAN IN HARDCORE FOR EXTORTION💀 TBC ARENA IS BACK ⚔️  PHASE 2 SSC & TK TONIGHT⚔️I GOT !GLAD POGGERS ⚔️💀 WORLD PVP & ERA CLASSIC ARENA	319508164571	2685	en	18122
21/05/2026 19:13:59	ESL_DOTA2	LIVE: Team Spirit vs. Aurora Gaming - DreamLeague Season 29	317426233190	2678	en	29595
21/05/2026 19:13:59	Doublelift	✅GAME DAY✅$270K AT&T ANNIHILATOR CUP✅STARTS @4PM PST✅WEEK 3: 2XKO LETS WIN THIS FOR PEANUT✅#ad !giveaway !leaderboard✅	319346601049	2628	en	774680424
21/05/2026 19:13:59	PhunkRoyal	PhunkRoyal - Oaken Tower & Heroes of Might and Magic: Olden Era - Dein Lächeln ist mein größtes Glück | !snocks !koro !holy !r1	317428415206	2610	de	1426873999
21/05/2026 19:13:59	fuslie	tourney day for 2XKO with team ludwig!!! *gulp*	316616703735	2601	en	774680424
21/05/2026 19:13:59	Ray	!gsupps !store | DROPS ON | Batman Begin [Hard/NO ALERTS]	319509061595	2577	en	1813168901
21/05/2026 19:13:59	EsfandTV	Donkey Kong Country 2v2 RACE ft. @acie @alinity @deansocool | @EsfandTV all socials	318770103648	2540	en	14432
21/05/2026 19:13:59	lollolacustre	SERATA CRAZYY🔴REACTION DRAMA e TIKTOK👑PUSHO JESSIE PRESTIGIO 3💎HANTAVIRUS vs COVID PLAGUE INC🔥REACTIONS FINALI SPICY🙏🏻!sub !pc	317361643749	2537	it	509658
21/05/2026 19:13:59	Rakin	DIA DE PATCH - MAIS TESTES DE MERC DESSA VEZ DE QUARTERSTAFF - !exitlag	318074213236	2511	pt	1702520304
21/05/2026 19:13:59	Zawa_Prod	JORDAN FLORENTIN ne lache pas SAINT DENIS (il attaque Zawaprod ???) +  POUTOU en 2017 : a t'il roulé sur le débat a 11 ?	317215762023	2468	fr	509658
21/05/2026 19:13:59	SmugAlana	🚨TURDS-DAY !tts 200 bits🚨YAPPIN 👉DRAMA/MEMES/REACT !discord🔥❄️🦊	317836102103	2418	en	509658
21/05/2026 19:13:59	LilAggy	"DARK SOULS 1 ""FRENCH CHALLENGE"" 🥖 USE WHAT YOU GET PERMADEATH ALL BOSSES RANDOMIZER"	317837151063	2398	en	1122982998
21/05/2026 19:13:59	Agraelus	🌐 GEOGUESSR PARTY S DIVÁKY A 20 000Kč GIVEAWAY !GeoGuessr #ad 🌐 TOP DONO BERE !hodinky 🌐 POZDĚJI REDBULL ULTIMATE STREAMER CHALLENGE 🌐	317361074533	2390	cs	369418
21/05/2026 19:13:59	mount	83 / collab do Fortnite com Overwatch junto dos colegas | !fortnite #ad	318015749365	2387	pt	33214
21/05/2026 19:13:59	Ben_	patch note day - !starforge	317183412824	2375	en	1702520304
21/05/2026 19:13:59	teknoyd	[NOW RP] REGALO per MELANIA su GTA 5 RP !	317217427175	2358	it	509658
21/05/2026 19:13:59	ilrossopiubelloditwitch	🚨23.00 PREPARATEVI, ANNUNCIO DAVVERO FOLLE🚨⚠️NON TE L’ASPETTI⚠️❓COSA STA PER ACCADERE❓ !prime !sub	317362344677	2353	it	509658
21/05/2026 19:13:59	Zeling	🕘ESPECIAL 30 HORAS SEGUIDAS SIN DORMIR🕘 SIN CAFEINA YO SOLA CON EL CHAT, NO NECESITO A NADIE MAS ¿AGUANTARÉ? ¿ME RENDIRÉ?	316799577828	2342	es	21779
21/05/2026 19:13:59	pokelawls	i am addicted to forza 6?! wait come found out how he does it	319509663451	2311	en	1991115310
21/05/2026 19:13:59	Stormfall33	ok this is peak | new LEGO Batman Legacy of the Dark Knight day 2 (first lego game)	318692229468	2279	en	1813168901
21/05/2026 19:13:59	ArrowCS	🔴UPDATE TODAY?🔴	317837277527	2258	en	32399
21/05/2026 19:13:59	VeRsuta	ПРЕДВАДИТЕЛЬ СЫНОВ	317217194727	2246	ru	29595
21/05/2026 19:13:59	ster	addicted to this 🤡 w/ @pokelawls	319345399001	2236	en	1991115310
21/05/2026 19:13:59	Gom4rt	🩸 SOIREE HORREUUUUUR	316822263651	2232	fr	2009410719
21/05/2026 19:13:59	Oilrats	SOLO HIGHPOP FRESHY  !MERCH !CLIPS !INSTA	317427937638	2194	en	263490
21/05/2026 19:13:59	Hunterowner	$20,000 RAW START🔥$5000 IN GIVEAWAYS🔥$120,000 !LEADERBOARD🔥HUNTEROWNER.GG🔥AD	317837263447	2189	en	498566
21/05/2026 19:13:59	kr1stazz	ahahahahaha deposit 20000$	316805036516	2184	en	1346169551
21/05/2026 19:13:59	Trey24k	MFSURVIVAL NAMALSK EVIL POV HAHAHAHAHAHHAHAHAHHAHAHHAHHAAHHAHAAAAAHHAHAHAAAAAAAAAAAAAA	318640210014	2163	en	65632
21/05/2026 19:13:59	Rob2628	BARB GOIN HAM NEW BUILDS !Build of S13 2400 !GOBLINS LUL !NEW !HOTFIX !META REND !BLEED !150 !13Q !TRICK !Displate !Secretlab !Holy !XP #ad	317347099493	2145	en	515024
21/05/2026 19:13:59	冠緯	5/21 韓服@@ 隨時可轉任何遊戲   !DC	315928830834	2145	zh	21779
21/05/2026 19:13:59	LVNDMARK	FARMING MONEY AND REDS | !STARFORGE !MONSTER | LVNDMARK_tv On Socials @starforgesystems #ABIPartner	319508509403	2144	en	401587136
21/05/2026 19:13:59	艾怡	[ENG/中] !subdc HEY😈🖤訂閱我可以看更多🫶🏻Sub to see more of me🥵	316615603575	2134	zh-hk	21779
21/05/2026 19:13:59	ISMEIOW	Ismeiow está entre nós	317945438710	2121	pt	509658
21/05/2026 19:13:59	lilypichu	i had a dream my anti airs were perfect; nobody one and done'd or played akali, and i parried beautifully.	317837166807	2081	en	774680424
21/05/2026 19:13:59	Scurrows	🔥 10/10 BETS WIN + SLOTS JETZT!! Hier gibts KEINE Auszahlungsprobleme wie bei anderen!!! | scurrows.com 🔥	317362077669	2067	de	498566
21/05/2026 19:13:59	matteafrodisiaco	🟢DIA 1 | NORDESTETHON 🗺️ 🚐 ❗PIX❗INSTA❗DISCORD	318693525340	2065	pt	509672
21/05/2026 19:13:59	はりーシ	老人会（老害多し）な人狼メトロポリス～疲れたらポケモン～	315929633266	2042	ja	2005329090
21/05/2026 19:13:59	Mehdoche	FlashBack☀️| BWUNO en MODE : HP asphyxie ! #121 !Up !Holy !Pack	316779578466	2029	fr	32982
21/05/2026 19:13:59	NACL	WU vs MU | Playoffs | Quarterfinal Lower | Spring Split | Bo5	319509230555	2025	en	21779
21/05/2026 19:13:59	S4ninha	LIVE BENEFICENTE! NO AGUARDO DA LIVEZINHA DA 1.1! #NTECreator	318076743412	2024	pt	1901865180
21/05/2026 19:13:59	s_chilla	premskoe, lyudskoe, kal`yanoe 3500 e1o !tg !tt !playlist	316128640212	2015	ru	32399
21/05/2026 19:13:59	iLuckyBoss	iLuckyBoss рекомендует	316066255957	2011	ru	494184
21/05/2026 19:13:59	imaqtpie	infinite lp glitch gg	317835239511	2008	en	513143
21/05/2026 19:13:59	NothingButSkillz	[DROPS] + GET YOUR EXCLUSIVE SHD AGENT BADGE! !builds	318640107486	2000	en	504463
21/05/2026 19:13:59	Kingsman265_Twitch	[DROPS ON] MY LUCK IS ABSOLUTELY TERRIBLE!! RANK 1 MAGIK ROLLING ONE ABOVE ALL! LETS GET IT! RAHHHH LONG STREAM TODAY! !youtube !discord	318643847134	1989	en	1264310518
21/05/2026 19:13:59	euuhhh__	Les REDFLAGS c’est REDFLAG 🚩// Retour sur L’ASTROLOGIE ⭐ // La vidéo la plus DIFFICILE à regarder ? 😭 — !HOLY	316822470499	1977	fr	509658
21/05/2026 19:13:59	Arielle	TAKING FROGGY AND USAN ON AN ADVENTURE @froggyloch @unnamednow00 | !gg !tts	319509787483	1965	en	509658
21/05/2026 19:13:59	MasterSnakou	[1Sub=Badge Batou] I AM WRUCE BAYNE & Demain Réact Greg 😀 | !Linktree - !appli - !extension #112	316780060514	1953	fr	1813168901
21/05/2026 19:13:59	velja_lol	🇰🇷 KOREA DAY 22/69 | full tryhard 🥱!korea !coaching !ig !youtube	317182427096	1952	en	21779
21/05/2026 19:13:59	Lobanjicaa	HIGHROLLER GAMBA CONTENT | CLAIM $60,000+ IN REWARDS ON MY !SITE | !rainbet !luxdrop !rain !dmarket	317363367013	1950	en	509658
21/05/2026 19:13:59	LaynaLazar	Big love day 🥰  ||🩸!youtube 💬!discord 💻!wallpaper ||	315644531433	1943	en	509658
21/05/2026 19:13:59	overpasspalace	$50,000 FACEIT community tournament | Starting soon | Join NOW	319347039833	1924	en	32399
21/05/2026 19:13:59	GCROCK6	🎁DROPS ALL DAY!🎁NEW UPDATE! Brooklyn Anniversary ALL DAY GRIND Starts NOW! | The Division 2	316818208483	1921	en	504463
21/05/2026 19:13:59	steelaaga	GTA 5 RP Burton | Promo: STAYA ($ + VIP)	317216357991	1918	ru	32982
21/05/2026 19:13:59	Mawkzy_	[✅DROPS ACTIFS✅] JE PASSE 2300 2V2  / VIENS CHOPER LES DROPS !	316823860067	1913	fr	30921
21/05/2026 19:13:59	jhowrj1	HOJE É 50K 💰❗️pixgg❗️betjam	318694131164	1908	pt	29452
21/05/2026 19:13:59	AstralSpiff	mimic vr | 200/2$ TTS | !what !faq	317836400087	1907	en	602694215
21/05/2026 19:13:59	AlveusSanctuary	Animal Ambassador 24/7 Live Cams | !alveus !institute !pixel !schedule !video	317209685479	1901	en	272263131
21/05/2026 19:13:59	Elina	HOT ONES CHALLENGE IN THE CABIN + DAD PLAYING MUSIC IN THE BACKGROUND! - !youtube !instagram	317431326054	1887	en	509658
21/05/2026 19:13:59	onlyjson	[NARCO CITY] 🟣DIAMOND ACTION🟣| 3,2K =12h Stream| !yfood !prozis #Werbung	317361510629	1870	de	32982
21/05/2026 19:13:59	goodymane77	Приехал брат с деревни + Легкий вечер, обсуждаем девочек 😮‍💨 @syslov171	317217855335	1867	ru	509658
21/05/2026 19:13:59	Hiro_lLoL	🦕CHALLENGER 1600 LP VENGEANCE JE TE TRAQUE TU VAS ME RENDRE CE QUE TU MA PRIS...	316820489315	1860	fr	21779
21/05/2026 19:13:59	Nisqyy	ISMET SIMSON l !OperaGx !Holy !hellofresh !recap !ismetvod !maillot	317213412583	1857	fr	32982
21/05/2026 19:13:59	jakeydavies	LATE NIGHT SHENANIGANS W/ @CoreyDarbo 🔴NEW LEGO BATMAN PLAYTHROUGH🔴VARIETY🔴JAKEYMOBILE MK2 SOON🔴JAKEY X COREY🔴FULL-TIMER🔴!YT !SNAP !BOV	317182076760	1852	en	509658
21/05/2026 19:13:59	MrDzinold	🔥GenoltxPompa🔥// !STRONA	316065094229	1845	pl	509658
21/05/2026 19:13:59	EJ_SA	EJ'S SPACEX STARSHIP FLIGHT 12 LAUNCH COVERAGE! 5/21/26	318767098976	1826	en	509670
21/05/2026 19:13:59	Jeens	НЕ ОФНУ ПОКА НЕ ВОЗЬМУ ТОП 1	317427618918	1823	ru	1991115310
21/05/2026 19:13:59	Gingy	🌸Chaos rising and Ascended heroes!🌸	316616874103	1823	en	509658
21/05/2026 19:13:59	BIGBRATIK88	CS2 | Rust | Grand RP promo - biga	316094489686	1815	ru	32399
21/05/2026 19:13:59	Mathil1	am can read patch note today maybe - looking at stuff, thinking of build, cosplay, life, etc	315600804840	1813	en	1702520304
21/05/2026 19:13:59	NiceWigg	ALGS NA SCRIMS WATCH PARTY🔥ALGS BACK THIS WEEKEND🔥ALGS SATURDAY !YOUTUBE !CHEEKY	317837493207	1796	en	511224
21/05/2026 19:13:59	Arky	🔶$1M 2v2 VAL TOURNEY🔶 !oscs !comm !socials	318770904160	1795	en	509658
21/05/2026 19:13:59	Zerbs	🔴KILLER GAUNTLET CHALLENGE🔴!Gauntlet !Rules	318643853790	1779	en	491487
